"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
"475","2001-12-25T05:52:40.650Z",-13.493,166.585,33,4.4,"mb",7,NA,NA,1.15,"us","usp000av87","2014-11-07T01:14:31.614Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"476","2002-03-29T03:21:40.990Z",-12.986,166.777,117.7,5.2,"mwc",118,NA,NA,0.94,"us","usp000b19g","2015-02-11T17:17:21.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"477","2002-04-22T08:52:21.650Z",-12.576,166.945,205.3,4.1,"mb",22,NA,NA,0.83,"us","usp000b2y6","2014-11-07T01:15:27.380Z","Santa Cruz Islands","earthquake",NA,NA,NA,9,"reviewed","us","us"
"478","2002-04-23T15:05:31.650Z",-12.518,166.938,217.3,5.6,"mwb",231,NA,NA,0.84,"us","usp000b30a","2015-02-11T17:17:22.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"479","2002-05-05T22:53:32.810Z",-12.569,166.994,200,4.2,"mb",22,NA,NA,0.9,"us","usp000b3tv","2014-11-07T01:15:35.060Z","Santa Cruz Islands","earthquake",NA,NA,NA,3,"reviewed","us","us"
"480","2002-06-05T01:25:22.680Z",-12.54,166.901,208.8,4.7,"mb",87,NA,NA,0.88,"us","usp000b5j1","2014-11-07T01:15:46.079Z","Santa Cruz Islands","earthquake",NA,NA,NA,25,"reviewed","us","us"
"481","2002-06-17T21:26:22.920Z",-12.592,166.383,33,6.7,"mwc",272,NA,NA,1.14,"us","usp000b6cd","2015-06-30T16:59:02.813Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"482","2002-06-21T08:43:34.660Z",-12.572,166.519,33,4.7,"mb",29,NA,NA,1.12,"us","usp000b6mr","2014-11-07T01:15:52.229Z","Santa Cruz Islands","earthquake",NA,NA,NA,14,"reviewed","us","us"
"483","2002-06-28T20:39:10.670Z",-12.564,166.544,33,5.3,"mb",103,NA,NA,1.03,"us","usp000b74b","2014-11-07T01:15:54.747Z","Santa Cruz Islands","earthquake",NA,NA,NA,37,"reviewed","us","us"
"484","2002-06-29T02:39:00.720Z",-12.4,166.524,33,6.2,"mwc",336,NA,NA,1.05,"us","usp000b74v","2015-06-30T16:59:02.817Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"485","2002-06-30T16:16:20.340Z",-12.821,166.658,200,4.5,"mb",53,NA,NA,0.93,"us","usp000b78a","2014-11-07T01:15:55.364Z","Santa Cruz Islands","earthquake",NA,NA,NA,23,"reviewed","us","us"
"486","2002-07-03T15:47:32.240Z",-12.614,166.457,95.6,5.2,"mwc",106,NA,NA,1.12,"us","usp000b7dw","2015-02-11T17:17:24.000Z","Santa Cruz Islands","earthquake",NA,23.7,NA,NA,"reviewed","us","hrv"
"487","2002-07-07T11:49:31.380Z",-13.154,166.975,200,4.3,"mb",14,NA,NA,0.95,"us","usp000b7p7","2014-11-07T01:16:01.648Z","Vanuatu","earthquake",NA,NA,NA,7,"reviewed","us","us"
"488","2002-07-15T20:11:32.710Z",-13.304,166.302,33,4.6,"mb",14,NA,NA,0.81,"us","usp000b869","2014-11-07T01:16:04.273Z","Vanuatu","earthquake",NA,NA,NA,1,"reviewed","us","us"
"489","2002-08-19T18:00:22.780Z",-12.42,166.995,200,4.4,"mb",69,NA,NA,1.06,"us","usp000ba7m","2014-11-07T01:16:17.863Z","Santa Cruz Islands","earthquake",NA,NA,NA,20,"reviewed","us","us"
"490","2002-09-09T20:01:46.810Z",-12.439,166.257,33,4.5,"mb",13,NA,NA,1.02,"us","usp000bbur","2014-11-07T01:16:29.427Z","Santa Cruz Islands","earthquake",NA,NA,NA,6,"reviewed","us","us"
"491","2002-09-11T14:08:46.300Z",-12.65,166.4,33,5.3,"mwc",107,NA,NA,0.97,"us","usp000bbzu","2015-02-11T17:17:25.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"492","2002-09-21T23:08:57.780Z",-12.516,166.998,212,4.8,"mb",148,NA,NA,1.02,"us","usp000bcuh","2014-11-07T01:16:33.610Z","Santa Cruz Islands","earthquake",NA,NA,NA,37,"reviewed","us","us"
"493","2002-10-04T11:51:52.860Z",-12.607,166.492,33,4.6,"mb",25,NA,NA,1.28,"us","usp000bdsk","2014-11-07T01:16:41.744Z","Santa Cruz Islands","earthquake",NA,NA,NA,14,"reviewed","us","us"
"494","2002-10-29T04:22:40.950Z",-13.059,166.804,200,4.4,"mb",10,NA,NA,0.94,"us","usp000bfjt","2014-11-07T01:16:50.130Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"495","2002-11-03T10:31:16.860Z",-12.731,166.725,275.5,4.2,"mb",27,NA,NA,1.07,"us","usp000bfzh","2014-11-07T01:16:56.919Z","Santa Cruz Islands","earthquake",NA,17.5,NA,2,"reviewed","us","us"
"496","2002-11-18T02:06:39.140Z",-13.256,166.383,33,4.3,"mb",24,NA,NA,1.05,"us","usp000bhx1","2014-11-07T01:17:09.088Z","Vanuatu","earthquake",NA,NA,NA,4,"reviewed","us","us"
"497","2002-12-05T03:35:37.760Z",-12.479,166.723,33,4.9,"mb",14,NA,NA,0.77,"us","usp000bk4j","2014-11-07T01:17:18.752Z","Santa Cruz Islands","earthquake",NA,NA,NA,9,"reviewed","us","us"
"498","2002-12-06T21:51:11.540Z",-12.435,166.699,160.3,4.4,"mb",38,NA,NA,0.8,"us","usp000bk7x","2014-11-07T01:17:19.093Z","Santa Cruz Islands","earthquake",NA,19,NA,9,"reviewed","us","us"
"499","2002-12-28T17:24:15.990Z",-13.5,166.557,33,4.5,"mb",18,NA,NA,1.13,"us","usp000bmks","2014-11-07T01:17:26.504Z","Vanuatu","earthquake",NA,NA,NA,10,"reviewed","us","us"
"500","2002-12-29T05:43:55.190Z",-12.489,166.502,33,4.6,"mb",24,NA,NA,1.42,"us","usp000bmmx","2014-11-07T01:17:26.580Z","Santa Cruz Islands","earthquake",NA,NA,NA,13,"reviewed","us","us"
"501","2003-01-27T14:50:00.500Z",-13.322,166.191,33,4.4,"mb",21,NA,NA,1.14,"us","usp000bpbs","2014-11-07T01:17:38.712Z","Vanuatu","earthquake",NA,NA,NA,8,"reviewed","us","us"
"502","2003-01-29T11:16:18.480Z",-12.51,166.947,200,4.5,"mb",54,NA,NA,0.8,"us","usp000bphe","2014-11-07T01:17:39.520Z","Santa Cruz Islands","earthquake",NA,NA,NA,22,"reviewed","us","us"
"503","2003-02-11T21:28:26.780Z",-12.711,166.681,102.4,4.7,"mb",46,NA,NA,1.03,"us","usp000bqg5","2014-11-07T01:17:47.232Z","Santa Cruz Islands","earthquake",NA,NA,NA,13,"reviewed","us","us"
"504","2003-04-07T18:56:15.110Z",-12.69,166.592,109.5,4.7,"mb",14,197.6,NA,1.08,"us","usp000bunq","2014-11-07T01:18:18.621Z","Santa Cruz Islands","earthquake",NA,NA,NA,5,"reviewed","us","us"
"505","2003-04-09T03:22:58.440Z",-12.539,166.718,112.8,4.7,"mb",52,106.4,NA,0.96,"us","usp000burt","2014-11-07T01:18:18.876Z","Santa Cruz Islands","earthquake",NA,NA,NA,17,"reviewed","us","us"
"506","2003-04-25T19:10:43.340Z",-12.49,166.715,33,4.6,"mb",29,161.8,NA,1.16,"us","usp000bvyk","2014-11-07T01:18:26.035Z","Santa Cruz Islands","earthquake",NA,NA,NA,9,"reviewed","us","us"
"507","2003-04-29T09:30:26.050Z",-13.393,166.039,52.4,4.1,"mb",9,161.7,NA,1.21,"us","usp000bw6t","2014-11-07T01:18:27.172Z","Vanuatu","earthquake",NA,NA,NA,4,"reviewed","us","us"
"508","2003-05-07T11:15:45.070Z",-12.593,166.162,100,4.8,"mb",53,69.2,NA,1.08,"us","usp000bws6","2014-11-07T01:18:35.262Z","Santa Cruz Islands","earthquake",NA,NA,NA,29,"reviewed","us","us"
"509","2003-06-15T22:03:30.110Z",-13.153,166.971,200,4.5,"mb",11,143.9,NA,0.59,"us","usp000bzyw","2014-11-07T01:18:56.100Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"510","2003-08-26T23:47:18.100Z",-12.646,166.94,209.1,4.6,"mb",106,63.6,NA,1.29,"us","usp000c60m","2014-11-07T01:19:35.693Z","Santa Cruz Islands","earthquake",NA,NA,NA,22,"reviewed","us","us"
"511","2003-10-09T00:25:42.540Z",-12.47,166.483,106.1,4.7,"mb",33,112.1,NA,1.02,"us","usp000c9ys","2014-11-07T01:20:10.238Z","Santa Cruz Islands","earthquake",NA,23.3,NA,12,"reviewed","us","us"
"512","2003-11-02T16:25:06.780Z",-13.193,167.002,200,4.2,"mb",21,143.9,NA,1.15,"us","usp000cbx3","2014-11-07T01:20:23.310Z","Vanuatu","earthquake",NA,NA,NA,4,"reviewed","us","us"
"513","2003-11-03T07:50:15.220Z",-12.622,166.129,33,4.5,"mb",32,154.8,NA,1.12,"us","usp000cbz0","2014-11-07T01:20:23.795Z","Santa Cruz Islands","earthquake",NA,NA,NA,5,"reviewed","us","us"
"514","2003-11-09T09:42:25.440Z",-12.545,166.459,33,4.6,"mb",16,143.3,NA,0.99,"us","usp000cce5","2014-11-07T01:20:26.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,4,"reviewed","us","us"
"515","2003-12-14T21:21:24.290Z",-12.872,166.759,100,3.9,"mb",8,91,NA,1.38,"us","usp000cf9k","2014-11-07T01:20:45.226Z","Santa Cruz Islands","earthquake",NA,NA,NA,2,"reviewed","us","us"
"516","2004-02-04T03:37:58.020Z",-12.826,166.572,19.6,5.2,"mwc",56,100.1,NA,1.02,"us","usp000ckcj","2015-02-11T17:17:40.000Z","Santa Cruz Islands","earthquake",NA,36.9,NA,NA,"reviewed","us","hrv"
"517","2004-03-24T05:29:54.500Z",-12.517,166.271,10,4.4,"mb",18,105.4,NA,0.83,"us","usp000cqrs","2014-11-07T01:21:46.568Z","Santa Cruz Islands","earthquake",NA,0,NA,4,"reviewed","us","us"
"518","2004-05-03T20:39:09.830Z",-13.29,166.23,72.6,4.8,"mb",56,67.5,NA,1.14,"us","usp000cu3q","2014-11-07T01:22:14.153Z","Vanuatu","earthquake",NA,35.8,NA,16,"reviewed","us","us"
"519","2004-07-05T01:22:16.380Z",-12.473,166.957,250.5,4.3,"mb",33,118.7,NA,0.84,"us","usp000czk0","2014-11-07T01:22:50.984Z","Santa Cruz Islands","earthquake",NA,43.4,NA,3,"reviewed","us","us"
"520","2004-07-12T17:25:25.310Z",-13.265,166.384,107.3,4.4,"mb",16,130.4,NA,1.05,"us","usp000d01e","2014-11-07T01:22:53.388Z","Vanuatu","earthquake",NA,74,NA,5,"reviewed","us","us"
"521","2004-09-18T14:55:45.670Z",-13.423,166.65,63.1,5.2,"mwc",78,130.5,NA,1,"us","usp000d4js","2015-02-11T17:17:48.000Z","Vanuatu","earthquake",NA,15.6,NA,NA,"reviewed","us","hrv"
"522","2004-09-19T22:59:54.360Z",-12.925,166.793,114.7,5.5,"mwc",92,77.1,NA,0.94,"us","usp000d4pc","2015-02-11T17:17:48.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"523","2004-10-12T14:17:17.790Z",-13.196,166.704,53.7,4.9,"mwc",38,72.2,NA,1.45,"us","usp000d68t","2015-02-11T17:17:49.000Z","Vanuatu","earthquake",NA,20.6,NA,NA,"reviewed","us","hrv"
"524","2004-10-27T07:44:52.220Z",-13.077,166.988,187.4,4.3,"mb",47,113.8,NA,0.96,"us","usp000d762","2014-11-07T01:23:49.645Z","Vanuatu","earthquake",NA,NA,NA,6,"reviewed","us","us"
"525","2004-11-14T15:57:03.960Z",-12.694,166.103,10,4.8,"mb",65,123.4,NA,1.2,"us","usp000d8f1","2014-11-07T01:24:00.437Z","Santa Cruz Islands","earthquake",NA,NA,NA,13,"reviewed","us","us"
"526","2004-12-12T04:52:43.440Z",-12.909,166.915,190.2,4.5,"mb",47,112.6,NA,0.93,"us","usp000dagz","2014-11-07T01:24:15.965Z","Santa Cruz Islands","earthquake",NA,NA,NA,12,"reviewed","us","us"
"527","2005-03-10T02:15:36.730Z",-12.408,166.888,230.2,4.4,"mb",59,118.7,NA,1.07,"us","usp000dhwu","2014-11-07T01:25:13.023Z","Santa Cruz Islands","earthquake",NA,33.9,NA,12,"reviewed","us","us"
"528","2005-04-15T23:29:08.440Z",-13.483,166.526,43.2,4.4,"mb",38,152.6,NA,0.89,"us","usp000dnf4","2014-11-07T01:25:36.332Z","Vanuatu","earthquake",NA,19.2,NA,10,"reviewed","us","us"
"529","2005-04-19T09:53:50.960Z",-13.197,166.788,71.8,4.9,"mwc",54,67.2,NA,0.99,"us","usp000dnrg","2015-02-11T17:18:00.000Z","Vanuatu","earthquake",NA,11.2,NA,NA,"reviewed","us","hrv"
"530","2005-05-19T07:52:50.810Z",-12.968,166.81,117.9,5,"mwc",90,68.4,NA,1.06,"us","usp000dr5a","2015-02-11T17:18:02.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"531","2005-06-10T18:25:53.680Z",-12.528,166.913,292.2,4.4,"mb",75,49.5,NA,1.04,"us","usp000dsp6","2014-11-07T01:26:10.129Z","Santa Cruz Islands","earthquake",NA,25.1,NA,21,"reviewed","us","us"
"532","2005-07-04T13:31:51.570Z",-13.026,166.525,55.1,4.8,"mb",41,129.1,NA,1.22,"us","usp000duh5","2014-11-07T01:26:25.125Z","Vanuatu","earthquake",NA,13.3,NA,11,"reviewed","us","us"
"533","2005-07-04T15:39:51.600Z",-12.642,166.841,235.1,4.2,"mb",44,66.9,NA,0.84,"us","usp000duhd","2014-11-07T01:26:25.584Z","Santa Cruz Islands","earthquake",NA,15.7,NA,7,"reviewed","us","us"
"534","2005-07-09T13:22:10.060Z",-12.923,166.397,38.7,4.1,"mb",11,161.5,NA,1.14,"us","usp000duv3","2014-11-07T01:26:27.866Z","Santa Cruz Islands","earthquake",NA,17.2,NA,2,"reviewed","us","us"
"535","2005-08-23T20:05:24.360Z",-12.917,166.711,28.1,4.8,"mb",49,155.7,NA,1.23,"us","usp000dxx2","2014-11-07T01:26:51.773Z","Santa Cruz Islands","earthquake",NA,NA,NA,11,"reviewed","us","us"
"536","2005-09-10T06:34:56.400Z",-13.237,166.818,157.1,4.1,"mb",7,161.9,NA,0.61,"us","usp000dz5m","2014-11-07T01:27:02.881Z","Vanuatu","earthquake",NA,27.3,NA,1,"reviewed","us","us"
"537","2005-10-11T14:33:09.530Z",-13.414,166.618,59.8,3.9,"mb",10,162.9,NA,1.03,"us","usp000e1kz","2014-11-07T01:27:22.569Z","Vanuatu","earthquake",NA,16.3,NA,1,"reviewed","us","us"
"538","2005-10-22T16:01:44.080Z",-12.515,166.972,272.3,4.3,"mb",15,156.2,NA,1.32,"us","usp000e2j4","2014-11-07T01:27:27.792Z","Santa Cruz Islands","earthquake",NA,26.6,NA,4,"reviewed","us","us"
"539","2005-10-22T18:35:14.460Z",-12.764,166.871,265.7,4.6,"mb",40,121.1,NA,0.74,"us","usp000e2jd","2014-11-07T01:27:27.809Z","Santa Cruz Islands","earthquake",NA,10.2,NA,5,"reviewed","us","us"
"540","2005-11-05T17:32:08.070Z",-12.763,166.801,94,5.1,"mwc",37,130.6,NA,1,"us","usp000e3jx","2015-02-11T17:18:09.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"541","2005-12-06T01:02:22.400Z",-13.494,166.603,48,4.8,"mb",46,147,NA,0.64,"us","usp000e5m9","2014-11-07T01:27:51.164Z","Vanuatu","earthquake",NA,13.9,NA,4,"reviewed","us","us"
"542","2006-01-16T17:45:41.670Z",-12.79,166.91,249.6,4.1,"mb",13,131.8,NA,0.87,"us","usp000e8ax","2014-11-07T01:28:06.694Z","Santa Cruz Islands","earthquake",NA,31.4,NA,3,"reviewed","us","us"
"543","2006-02-01T17:56:18.180Z",-12.762,166.785,250,3.8,"mb",9,163.8,NA,0.28,"us","usp000e99a","2014-11-07T01:28:13.678Z","Santa Cruz Islands","earthquake",NA,NA,NA,2,"reviewed","us","us"
"544","2006-04-11T10:33:22.670Z",-13.132,166.704,137.9,5.1,"mwc",71,79.2,NA,1.05,"us","usp000ee6q","2015-02-11T17:18:16.000Z","Vanuatu","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"545","2006-04-17T23:49:56.870Z",-12.475,166.508,16,6.1,"mwc",204,32.1,NA,1.4,"us","usp000eetg","2015-06-30T16:59:03.204Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"546","2006-04-18T17:41:36.510Z",-12.541,166.268,54.1,4.7,"mb",50,123.7,NA,1.02,"us","usp000eevf","2014-11-07T01:28:51.707Z","Santa Cruz Islands","earthquake",NA,13,NA,15,"reviewed","us","us"
"547","2006-04-18T20:03:14.010Z",-12.488,166.296,57.5,5.3,"mwc",124,77.1,NA,1.15,"us","usp000eevq","2015-02-11T17:18:16.000Z","Santa Cruz Islands","earthquake",NA,11.8,NA,NA,"reviewed","us","hrv"
"548","2006-04-18T20:15:39.840Z",-12.595,166.213,40.9,4.5,"mb",12,160.4,NA,1.03,"us","usp000eevr","2014-11-07T01:28:51.745Z","Santa Cruz Islands","earthquake",NA,16.9,NA,3,"reviewed","us","us"
"549","2006-04-20T08:10:49.330Z",-12.529,166.348,41.6,5,"mwc",79,111.8,NA,1.16,"us","usp000eeze","2015-02-11T17:18:16.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"550","2006-06-14T14:07:49.000Z",-12.783,166.534,47.8,4.8,"mb",62,112,NA,1.05,"us","usp000ekc1","2014-11-07T01:29:22.476Z","Santa Cruz Islands","earthquake",NA,13.2,NA,19,"reviewed","us","us"
"551","2006-07-01T00:18:17.170Z",-12.764,166.788,289.1,3.8,"mb",26,196.3,NA,0.46,"us","usp000emns","2014-11-07T01:29:31.600Z","Santa Cruz Islands","earthquake",NA,26.6,NA,1,"reviewed","us","us"
"552","2006-08-27T02:12:19.380Z",-13.357,166.638,47.8,4.2,"mb",8,216.3,NA,1,"us","usp000erur","2014-11-07T01:30:02.205Z","Vanuatu","earthquake",NA,28.7,NA,3,"reviewed","us","us"
"553","2006-08-27T14:20:44.140Z",-13.361,166.438,41.5,4.1,"mb",8,223.3,NA,1.02,"us","usp000erwf","2014-11-07T01:30:02.502Z","Vanuatu","earthquake",NA,16.2,NA,1,"reviewed","us","us"
"554","2006-09-20T09:47:21.780Z",-13.262,166.456,35,4.6,"mb",28,194.7,NA,0.9,"us","usp000etfd","2014-11-07T01:30:15.405Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"555","2006-09-30T05:17:20.440Z",-13.311,166.879,243.4,3.9,"mb",14,176.2,NA,0.38,"us","usp000eu44","2014-11-07T01:30:21.398Z","Vanuatu","earthquake",NA,20.9,NA,2,"reviewed","us","us"
"556","2006-11-10T05:05:05.260Z",-13.043,166.753,148.5,4.5,"mb",43,53.9,NA,0.72,"us","usp000ex27","2014-11-07T01:30:47.418Z","Vanuatu","earthquake",NA,9.1,NA,21,"reviewed","us","us"
"557","2006-12-02T17:00:03.810Z",-12.45,166.295,36.3,4.3,"mb",13,193.7,NA,1.21,"us","usp000ezcj","2014-11-07T01:31:03.981Z","Santa Cruz Islands","earthquake",NA,17.6,NA,3,"reviewed","us","us"
"558","2006-12-16T18:35:32.720Z",-12.633,166.84,267.2,4.3,"mb",51,112.8,NA,1.08,"us","usp000f0c0","2014-11-07T01:31:08.962Z","Santa Cruz Islands","earthquake",NA,20.4,NA,13,"reviewed","us","us"
"559","2007-01-14T12:14:04.430Z",-12.905,166.315,51.9,4.3,"mb",20,123.7,NA,1.01,"us","usp000f2j2","2014-11-07T01:31:22.648Z","Santa Cruz Islands","earthquake",NA,14.8,NA,5,"reviewed","us","us"
"560","2007-02-03T08:41:40.200Z",-13.178,166.941,230,4.5,"mb",19,134.7,NA,0.71,"us","usp000f46p","2014-11-07T01:31:33.392Z","Vanuatu","earthquake",NA,20.8,NA,5,"reviewed","us","us"
"561","2007-02-12T21:56:28.450Z",-12.452,166.291,58.2,4.2,"mb",13,193.7,NA,0.91,"us","usp000f4ru","2014-11-07T01:31:37.127Z","Santa Cruz Islands","earthquake",NA,15.2,NA,1,"reviewed","us","us"
"562","2007-03-14T14:14:27.830Z",-13.041,166.836,10,4.1,"mb",20,130.6,NA,1.29,"us","usp000f6q1","2014-11-07T01:31:52.491Z","Vanuatu","earthquake",NA,NA,NA,4,"reviewed","us","us"
"563","2007-03-25T15:57:03.540Z",-13.461,166.873,200,4.3,"mb",10,223.5,NA,0.87,"us","usp000f7dc","2014-11-07T01:31:55.769Z","Vanuatu","earthquake",NA,NA,NA,5,"reviewed","us","us"
"564","2007-04-09T04:03:10.580Z",-13.015,166.692,138.7,4.6,"mb",28,153.9,NA,0.8,"us","usp000f94t","2014-11-07T01:32:09.104Z","Vanuatu","earthquake",NA,21.8,NA,5,"reviewed","us","us"
"565","2007-08-16T17:28:43.620Z",-13.214,166.532,10,4.3,"mb",13,153.8,NA,1.08,"us","usp000fjyb","2014-11-07T01:33:17.468Z","Vanuatu","earthquake",NA,NA,NA,1,"reviewed","us","us"
"566","2007-10-19T18:31:27.120Z",-12.599,166.305,56.4,4.5,"mb",23,129.6,NA,1.03,"us","usp000fqx0","2014-11-07T01:33:57.800Z","Santa Cruz Islands","earthquake",NA,14.2,NA,12,"reviewed","us","us"
"567","2007-11-08T13:21:17.760Z",-13.444,166.428,22.2,4.7,"mb",16,157,NA,0.92,"us","usp000fs6h","2014-11-07T01:34:08.494Z","Vanuatu","earthquake",NA,23.4,NA,5,"reviewed","us","us"
"568","2007-12-08T00:54:56.710Z",-12.581,166.433,48.6,4.1,"mb",17,130.4,NA,1.02,"us","usp000fu0p","2014-11-07T01:34:22.268Z","Santa Cruz Islands","earthquake",NA,15.1,NA,4,"reviewed","us","us"
"569","2007-12-20T08:15:18.730Z",-13.23,166.966,168.8,4.5,"mb",11,194.5,NA,0.73,"us","usp000fuvv","2014-11-07T01:34:27.380Z","Vanuatu","earthquake",NA,24.8,NA,1,"reviewed","us","us"
"570","2008-02-23T01:43:55.740Z",-12.669,166.846,43.9,4.8,"mb",47,155.1,NA,0.88,"us","usp000fzqm","2014-11-07T01:35:01.845Z","Santa Cruz Islands","earthquake",NA,NA,NA,13,"reviewed","us","us"
"571","2008-02-25T14:29:09.240Z",-12.68,166.376,56.4,4.4,"mb",14,152.3,NA,0.8,"us","usp000fzxy","2014-11-07T01:35:03.546Z","Santa Cruz Islands","earthquake",NA,13.5,NA,2,"reviewed","us","us"
"572","2008-02-27T09:47:12.420Z",-12.63,166.444,54.8,3.9,"mb",9,216,NA,1.31,"us","usp000g04c","2014-11-07T01:35:04.481Z","Santa Cruz Islands","earthquake",NA,19.1,NA,1,"reviewed","us","us"
"573","2008-03-11T17:25:46.140Z",-13.396,166.976,276,4.2,"mb",13,108.4,NA,0.87,"us","usp000g18d","2014-11-07T01:35:13.968Z","Vanuatu","earthquake",NA,16.9,NA,4,"reviewed","us","us"
"574","2008-03-16T04:48:39.840Z",-12.607,166.284,10,4.3,"mb",24,229.7,NA,1.07,"us","usp000g1k6","2014-11-07T01:35:15.907Z","Santa Cruz Islands","earthquake",NA,NA,NA,4,"reviewed","us","us"
"575","2008-06-17T15:37:12.440Z",-12.619,166.866,35,3.7,"mb",9,196.8,NA,0.97,"us","usp000g9wk","2014-11-07T01:36:22.392Z","Santa Cruz Islands","earthquake",NA,NA,NA,1,"reviewed","us","us"
"576","2008-06-22T20:18:41.210Z",-12.689,166.695,35,5.2,"mb",22,147,NA,0.98,"us","usp000gabb","2014-11-07T01:36:25.063Z","Santa Cruz Islands","earthquake",NA,NA,NA,8,"reviewed","us","us"
"577","2008-07-09T02:34:43.520Z",-12.406,166.46,45.2,5,"mwc",120,29.1,NA,1.23,"us","usp000gbpq","2015-02-11T17:18:53.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"578","2008-07-25T13:38:28.850Z",-13.031,166.892,35,3.9,"mb",10,197.1,NA,1.46,"us","usp000gd49","2014-11-07T01:36:42.941Z","Vanuatu","earthquake",NA,NA,NA,2,"reviewed","us","us"
"579","2008-09-05T12:35:43.510Z",-13.273,166.966,146.8,5.6,"mwb",204,41.9,NA,0.98,"us","usp000ggfe","2015-05-13T18:53:54.000Z","Vanuatu","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"580","2008-09-08T18:52:06.970Z",-13.501,166.967,110,6.9,"mwc",531,14.9,NA,0.88,"us","usp000ggp4","2015-06-30T16:59:03.499Z","Vanuatu","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"581","2008-10-07T06:54:59.860Z",-13.334,166.935,114.4,4.6,"mb",23,130.7,NA,1,"us","usp000gjmf","2014-11-07T01:37:24.847Z","Vanuatu","earthquake",NA,12.9,NA,12,"reviewed","us","us"
"582","2008-10-10T16:03:29.420Z",-12.492,166.594,35,4.8,"mb",42,155.6,NA,1.24,"us","usp000gjw0","2014-11-07T01:37:26.927Z","Santa Cruz Islands","earthquake",NA,NA,NA,4,"reviewed","us","us"
"583","2008-10-23T14:09:22.800Z",-13.197,166.98,233,4.4,"mb",37,156.1,NA,0.71,"us","usp000gkvj","2014-11-07T01:37:31.795Z","Vanuatu","earthquake",NA,15,NA,11,"reviewed","us","us"
"584","2008-11-01T16:48:28.400Z",-12.605,166.971,214.5,4.6,"mb",82,78.3,NA,0.82,"us","usp000gmmc","2014-11-07T01:37:38.180Z","Santa Cruz Islands","earthquake",NA,NA,NA,49,"reviewed","us","us"
"585","2008-11-16T00:18:46.630Z",-12.726,166.557,53.5,4.9,"mb",44,100.2,NA,1.17,"us","usp000gnt1","2014-11-07T01:37:44.627Z","Santa Cruz Islands","earthquake",NA,15,NA,19,"reviewed","us","us"
"586","2008-11-20T19:09:59.170Z",-12.598,166.41,26.5,3.4,"mb",12,161.8,NA,0.77,"us","usp000gp45","2014-11-07T01:37:46.341Z","Santa Cruz Islands","earthquake",NA,54.9,NA,1,"reviewed","us","us"
"587","2008-11-30T13:12:06.190Z",-13.144,166.753,159.4,3.7,"mb",17,143.5,NA,0.91,"us","usp000gpq6","2014-11-07T01:37:49.122Z","Vanuatu","earthquake",NA,29.8,NA,2,"reviewed","us","us"
"588","2008-12-02T15:00:47.180Z",-12.588,166.762,96.5,5,"mb",71,78,NA,1.03,"us","usp000gptt","2014-11-07T01:37:52.461Z","Santa Cruz Islands","earthquake",NA,NA,NA,19,"reviewed","us","us"
"589","2009-01-03T16:49:25.500Z",-12.429,166.739,108.8,5.4,"mwc",195,48.4,NA,0.94,"us","usp000gs26","2015-02-11T17:19:01.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt"
"590","2009-03-06T03:23:06.380Z",-13.289,166.703,48.5,4.4,"mb",19,131.7,NA,1.14,"us","usp000gup7","2014-11-07T01:38:32.752Z","Vanuatu","earthquake",NA,15.6,NA,6,"reviewed","us","us"
"591","2009-04-25T07:19:22.740Z",-13.123,166.372,38.1,4.5,"mb",15,152.3,NA,1.26,"us","usp000gwjk","2014-11-07T01:38:49.705Z","Vanuatu","earthquake",NA,17.9,NA,1,"reviewed","us","us"
"592","2009-08-05T01:52:53.610Z",-13.416,166.379,48.9,4.5,"mb",38,98.8,NA,0.77,"us","usp000gzzr","2014-11-07T01:39:27.802Z","Vanuatu","earthquake",NA,12.3,NA,6,"reviewed","us","us"
